,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
422,alesimarcaster1,892386630996299780,2943,3479,200,167,72.71,6761.78,82.23,200,0.0,0.0,0.735,0.255,0.01,0.0,0.0,28.57,2642.82,51.41,44,1.29,http://pbs.twimg.com/profile_images/999279556488978433/z7b3WWIs_normal.jpg,https://pbs.twimg.com/profile_images/999279556488978433/z7b3WWIs_normal.jpg
423,nogueiramike,186897791,598,801,200,172,1479.62,6882561.63,2623.46,200,0.17,0.21,0.13,0.195,0.125,0.125,0.045,28.57,104.82,10.24,18,1.80,http://pbs.twimg.com/profile_images/1003955043970813952/bDV3IMx2_normal.jpg,https://pbs.twimg.com/profile_images/1003955043970813952/bDV3IMx2_normal.jpg
424,LegiaoUrbanabr,2978250641,59637,33935,200,174,907.59,499448.02,706.72,200,0.005,0.105,0.105,0.135,0.285,0.26,0.105,28.57,327.39,18.09,9,1.00,http://pbs.twimg.com/profile_images/723155175884640256/BkbcKk8L_normal.jpg,https://pbs.twimg.com/profile_images/723155175884640256/BkbcKk8L_normal.jpg
425,Mauro26TA,2777216294,14708,13527,200,157,4300.75,165791958.48,12876.02,200,0.07,0.115,0.095,0.15,0.125,0.22,0.225,28.57,122.53,11.07,9,1.80,http://pbs.twimg.com/profile_images/1001403631168565248/dxElB6Ej_normal.jpg,https://pbs.twimg.com/profile_images/1001403631168565248/dxElB6Ej_normal.jpg
426,darkforever666,213671319,9353,9578,200,160,109.98,28561.26,169.00,200,0.04,0.015,0.01,0.21,0.485,0.2,0.04,28.57,1028.53,32.07,18,1.38,http://pbs.twimg.com/profile_images/1006986352364261378/Ny7lF8xF_normal.jpg,https://pbs.twimg.com/profile_images/1006986352364261378/Ny7lF8xF_normal.jpg
427,ligiadmaxs,1426798772,621,596,200,166,169.83,30527.13,174.72,200,0.13,0.28,0.01,0.0,0.0,0.37,0.21,28.57,763.10,27.62,10,1.11,http://pbs.twimg.com/profile_images/800771605643202560/t30_QIsj_normal.jpg,https://pbs.twimg.com/profile_images/800771605643202560/t30_QIsj_normal.jpg
428,Alee_fortynelys,752871739219116032,6322,3648,200,186,86187.00,9171381586.15,95767.33,200,0.17,0.155,0.16,0.135,0.135,0.13,0.115,28.57,12.82,3.58,6,1.00,http://pbs.twimg.com/profile_images/929804161838874624/8CdS3XU5_normal.jpg,https://pbs.twimg.com/profile_images/929804161838874624/8CdS3XU5_normal.jpg
429,Ane_kisses,946916187212075009,7192,6955,200,161,190.59,103844.79,322.25,200,0.0,0.025,0.305,0.1,0.345,0.15,0.075,28.57,616.82,24.84,14,1.00,http://pbs.twimg.com/profile_images/1007998110608646144/yecAV1XD_normal.jpg,https://pbs.twimg.com/profile_images/1007998110608646144/yecAV1XD_normal.jpg
430,frasesdobartt,745020439097917440,3122,2971,200,179,3430.70,19300741.20,4393.26,200,0.09,0.115,0.2,0.175,0.11,0.195,0.115,28.57,71.10,8.43,9,1.00,http://pbs.twimg.com/profile_images/1004771680886108160/hYA53-tS_normal.jpg,https://pbs.twimg.com/profile_images/1004771680886108160/hYA53-tS_normal.jpg
431,beeatrizag_,3893191527,2237,2516,200,164,21605.76,1859838418.94,43125.84,200,0.095,0.11,0.13,0.12,0.165,0.175,0.205,28.57,53.96,7.35,13,1.08,http://pbs.twimg.com/profile_images/1008185332645466112/ZIePjTTv_normal.jpg,https://pbs.twimg.com/profile_images/1008185332645466112/ZIePjTTv_normal.jpg
432,SouCacto,993211498083291136,7131,7154,200,171,242.35,99605.90,315.60,200,0.0,0.0,0.0,0.17,0.29,0.29,0.25,28.57,667.10,25.83,98,1.00,http://pbs.twimg.com/profile_images/1006983913988935681/xZOJyPW9_normal.jpg,https://pbs.twimg.com/profile_images/1006983913988935681/xZOJyPW9_normal.jpg
433,wendelalvim0202,777227011546832896,491,624,200,165,1894.67,14261490.29,3776.44,200,0.13,0.115,0.085,0.12,0.16,0.155,0.235,28.57,78.53,8.86,2,1.00,http://pbs.twimg.com/profile_images/1006288761376952320/uIfC2Xbb_normal.jpg,https://pbs.twimg.com/profile_images/1006288761376952320/uIfC2Xbb_normal.jpg
434,ofcholli,944019789386846208,6675,1976,200,185,446.06,201270.19,448.63,200,0.0,0.0,0.0,0.0,0.155,0.555,0.29,28.57,1561.67,39.52,9,1.50,http://pbs.twimg.com/profile_images/1001856968267567105/VJQw_oci_normal.jpg,https://pbs.twimg.com/profile_images/1001856968267567105/VJQw_oci_normal.jpg
435,eaielber,880229178964103169,2219,2053,200,167,2327.19,13340291.03,3652.44,200,0.09,0.115,0.13,0.085,0.095,0.19,0.295,28.57,198.53,14.09,47,1.04,http://pbs.twimg.com/profile_images/1007987486574903297/5EvFmPXB_normal.jpg,https://pbs.twimg.com/profile_images/1007987486574903297/5EvFmPXB_normal.jpg
436,paloranger,712396449452060672,15572,9058,200,174,19178.85,931206980.17,30515.68,200,0.25,0.11,0.135,0.085,0.16,0.14,0.12,28.57,95.96,9.80,1,1.00,http://pbs.twimg.com/profile_images/1004534262454988800/57pTPEJK_normal.jpg,https://pbs.twimg.com/profile_images/1004534262454988800/57pTPEJK_normal.jpg
437,Nicollastw,4654068748,9707,8564,200,162,335.43,246367.64,496.35,200,0.165,0.125,0.125,0.075,0.125,0.1,0.285,28.57,160.53,12.67,47,1.15,http://pbs.twimg.com/profile_images/976222641857224709/ua4Xn_KS_normal.jpg,https://pbs.twimg.com/profile_images/976222641857224709/ua4Xn_KS_normal.jpg
438,yrisb_,4290441693,10976,7892,200,165,1429.91,8708087.90,2950.95,200,0.105,0.07,0.09,0.145,0.28,0.185,0.125,28.57,173.96,13.19,0,0.00,http://pbs.twimg.com/profile_images/1007348240696700929/bh9C1g_F_normal.jpg,https://pbs.twimg.com/profile_images/1007348240696700929/bh9C1g_F_normal.jpg
439,LC_AMENDOIM,961300569666310150,7891,5657,200,184,377.91,194295.44,440.79,200,0.0,0.0,0.0,0.0,0.115,0.565,0.32,28.57,1668.53,40.85,4,1.00,http://pbs.twimg.com/profile_images/1000160444697505795/lE_MMzNj_normal.jpg,https://pbs.twimg.com/profile_images/1000160444697505795/lE_MMzNj_normal.jpg
440,vivi_rss3,759621542099742720,5146,522,200,177,166.37,47577.10,218.12,200,0.0,0.0,0.0,0.0,0.0,0.58,0.42,28.57,2113.96,45.98,1,1.00,http://pbs.twimg.com/profile_images/1007878077811232768/b1Qq_AXH_normal.jpg,https://pbs.twimg.com/profile_images/1007878077811232768/b1Qq_AXH_normal.jpg
441,Gabrielww16,927342101163073537,911,1373,200,161,279.90,226697.11,476.13,200,0.02,0.035,0.16,0.1,0.265,0.25,0.17,28.57,319.96,17.89,4,1.00,http://pbs.twimg.com/profile_images/1005093969255108608/nz7n51f5_normal.jpg,https://pbs.twimg.com/profile_images/1005093969255108608/nz7n51f5_normal.jpg
442,8juuhcarvalho,2412051280,1817,1646,200,164,524.96,810259.90,900.14,200,0.21,0.16,0.13,0.11,0.11,0.17,0.11,28.57,51.10,7.15,4,1.00,http://pbs.twimg.com/profile_images/1003771712343805958/3_0Mcdfi_normal.jpg,https://pbs.twimg.com/profile_images/1003771712343805958/3_0Mcdfi_normal.jpg
443,P_A_T_Y_13,766451425245356032,2885,3069,200,164,125.27,17075.81,130.67,200,0.085,0.125,0.035,0.02,0.055,0.47,0.21,28.57,855.10,29.24,97,1.01,http://pbs.twimg.com/profile_images/1002904993773572098/SYJ1DpI9_normal.jpg,https://pbs.twimg.com/profile_images/1002904993773572098/SYJ1DpI9_normal.jpg
444,danysbatista,277417673,53489,5404,200,153,81819.61,8421232371.28,91767.27,165,0.24848484848484848,0.16363636363636364,0.09696969696969697,0.12727272727272726,0.09696969696969697,0.13333333333333333,0.13333333333333333,23.57,63.10,7.94,4,1.00,http://pbs.twimg.com/profile_images/1005826270763077634/V-xUgE41_normal.jpg,https://pbs.twimg.com/profile_images/1005826270763077634/V-xUgE41_normal.jpg
445,Juniior_Meiraa,936646875146604545,4579,4489,200,167,1036.53,2358518.44,1535.75,200,0.235,0.175,0.095,0.045,0.11,0.1,0.24,28.57,192.82,13.89,2,1.00,http://pbs.twimg.com/profile_images/1000889237997309952/JD_Ql6yj_normal.jpg,https://pbs.twimg.com/profile_images/1000889237997309952/JD_Ql6yj_normal.jpg
446,josebalvinson,3028547080,4595,4598,200,154,3.32,9.84,3.14,200,0.05,0.025,0.065,0.065,0.76,0.015,0.02,28.57,2553.96,50.54,167,1.11,http://pbs.twimg.com/profile_images/1008177354336858114/oPi0vkCJ_normal.jpg,https://pbs.twimg.com/profile_images/1008177354336858114/oPi0vkCJ_normal.jpg
447,Keilainevilhena,236070965,1677,5000,200,181,14857.41,483013262.92,21977.56,200,0.1,0.04,0.145,0.065,0.235,0.21,0.205,28.57,201.96,14.21,39,1.18,http://pbs.twimg.com/profile_images/1007719206455046144/XGSKhGhP_normal.jpg,https://pbs.twimg.com/profile_images/1007719206455046144/XGSKhGhP_normal.jpg
448,Escorpiao_21,998673704837111808,1340,2439,200,156,32.71,1669.35,40.86,200,0.325,0.035,0.16,0.09,0.27,0.045,0.075,28.57,447.10,21.14,109,1.01,http://pbs.twimg.com/profile_images/1003360968972349441/bryDzNjP_normal.jpg,https://pbs.twimg.com/profile_images/1003360968972349441/bryDzNjP_normal.jpg
449,frasenonotas,932752964565045249,2918,2933,200,161,273.41,182547.63,427.26,200,0.055,0.07,0.135,0.16,0.085,0.39,0.105,28.57,452.82,21.28,16,1.00,http://pbs.twimg.com/profile_images/932755311672348673/cvOyy7GL_normal.jpg,https://pbs.twimg.com/profile_images/932755311672348673/cvOyy7GL_normal.jpg
450,FollowTriickBR1,831190890345590785,1603,2722,200,149,1196.92,904.64,30.08,200,0.125,0.105,0.12,0.155,0.09,0.155,0.25,28.57,96.24,9.81,14,1.00,http://pbs.twimg.com/profile_images/993443659088584705/Un9nfPpf_normal.jpg,https://pbs.twimg.com/profile_images/993443659088584705/Un9nfPpf_normal.jpg
451,kamikazebr1,3617677393,1288,1481,200,173,7672.56,220188961.36,14838.77,200,0.11,0.23,0.195,0.08,0.125,0.14,0.12,28.57,92.53,9.62,45,1.96,http://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg,https://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg
452,doomminnick,1004102287395090433,865,770,200,172,307.26,137074.08,370.24,200,0.0,0.0,0.0,0.265,0.4,0.165,0.17,28.57,819.96,28.63,9,1.12,http://pbs.twimg.com/profile_images/1008241808030216192/IxW0rDoC_normal.jpg,https://pbs.twimg.com/profile_images/1008241808030216192/IxW0rDoC_normal.jpg
453,Anaflav53875348,944045361588527104,5076,4876,200,176,2304.15,11708378.23,3421.75,200,0.145,0.165,0.115,0.18,0.115,0.1,0.18,28.57,37.96,6.16,9,2.25,http://pbs.twimg.com/profile_images/1007991983258984450/04RXVxmh_normal.jpg,https://pbs.twimg.com/profile_images/1007991983258984450/04RXVxmh_normal.jpg
454,Joan_Edgley,718376577,124360,108362,200,174,255.22,118723.71,344.56,200,0.0,0.0,0.155,0.245,0.16,0.275,0.165,28.57,397.96,19.95,5,1.00,http://pbs.twimg.com/profile_images/1002711389394341889/0sIZqTGz_normal.jpg,https://pbs.twimg.com/profile_images/1002711389394341889/0sIZqTGz_normal.jpg
455,MariaClara3788,760975887647014912,5013,5036,200,167,26.49,1263.29,35.54,200,0.0,0.0,0.0,0.0,0.325,0.335,0.34,28.57,1089.10,33.00,26,1.24,http://pbs.twimg.com/profile_images/1007986149065936896/wE_WH6kB_normal.jpg,https://pbs.twimg.com/profile_images/1007986149065936896/wE_WH6kB_normal.jpg
456,gttrindad,1641892446,42236,38952,200,171,811.23,943492.43,971.34,200,0.0,0.095,0.12,0.095,0.38,0.295,0.015,28.57,692.82,26.32,1,1.00,http://pbs.twimg.com/profile_images/1007445555797282822/f8IZvMrx_normal.jpg,https://pbs.twimg.com/profile_images/1007445555797282822/f8IZvMrx_normal.jpg
457,deiaharmonizer,774342075978506240,3199,3181,200,159,14.62,528.52,22.99,200,0.01,0.015,0.0,0.0,0.3,0.565,0.11,28.57,1593.10,39.91,171,1.00,http://pbs.twimg.com/profile_images/774344087768035328/vtbWvtWJ_normal.jpg,https://pbs.twimg.com/profile_images/774344087768035328/vtbWvtWJ_normal.jpg
458,The__Blurryface,804282618145603584,3347,4771,200,167,300.28,119210.85,345.27,200,0.005,0.285,0.045,0.1,0.5,0.045,0.02,28.57,1159.10,34.05,80,1.38,http://pbs.twimg.com/profile_images/1007093669634232321/HiJfTBfz_normal.jpg,https://pbs.twimg.com/profile_images/1007093669634232321/HiJfTBfz_normal.jpg
459,Samizin157,886980452191543297,5458,5453,200,181,21323.06,732255180.87,27060.21,200,0.145,0.15,0.055,0.16,0.145,0.175,0.17,28.57,56.24,7.50,12,1.09,http://pbs.twimg.com/profile_images/1006525363185479680/ep10qiE8_normal.jpg,https://pbs.twimg.com/profile_images/1006525363185479680/ep10qiE8_normal.jpg
460,eerivanjunior,767155302940770304,2382,2207,200,159,231.97,220207.46,469.26,200,0.13,0.16,0.14,0.225,0.2,0.115,0.03,28.57,137.10,11.71,88,1.21,http://pbs.twimg.com/profile_images/1002874428584288256/kbGtB2WF_normal.jpg,https://pbs.twimg.com/profile_images/1002874428584288256/kbGtB2WF_normal.jpg
461,wcscott021,983915990479245312,5749,5410,200,168,132.96,35922.62,189.53,200,0.0,0.0,0.0,0.15,0.315,0.445,0.09,28.57,1057.10,32.51,8,1.14,http://pbs.twimg.com/profile_images/999830161959735297/H677ZlrN_normal.jpg,https://pbs.twimg.com/profile_images/999830161959735297/H677ZlrN_normal.jpg
462,Viick_Mouraaa,949739814802350080,2520,2805,200,183,21030.18,842254265.33,29021.62,200,0.13,0.185,0.135,0.115,0.155,0.175,0.105,28.57,30.82,5.55,3,1.50,http://pbs.twimg.com/profile_images/1007922052198789120/mP7-L2Sr_normal.jpg,https://pbs.twimg.com/profile_images/1007922052198789120/mP7-L2Sr_normal.jpg
463,paloranger,712396449452060672,15572,9058,200,174,19178.85,931206980.17,30515.68,200,0.25,0.11,0.135,0.085,0.16,0.14,0.12,28.57,95.96,9.80,1,1.00,http://pbs.twimg.com/profile_images/1004534262454988800/57pTPEJK_normal.jpg,https://pbs.twimg.com/profile_images/1004534262454988800/57pTPEJK_normal.jpg
464,moonguk_,4633124050,3335,1247,200,163,21.67,938.48,30.63,200,0.03,0.225,0.065,0.085,0.17,0.32,0.105,28.57,356.82,18.89,292,2.35,http://pbs.twimg.com/profile_images/1008171512178905088/ZVWTIsin_normal.jpg,https://pbs.twimg.com/profile_images/1008171512178905088/ZVWTIsin_normal.jpg
465,EugenioFDias,135503145,21069,20022,200,186,13351.40,423127217.19,20570.06,200,0.05,0.095,0.18,0.18,0.095,0.205,0.195,28.57,128.82,11.35,56,1.08,http://pbs.twimg.com/profile_images/378800000395639284/0c4de2d3148772fca584e64ee1de197b_normal.jpeg,https://pbs.twimg.com/profile_images/378800000395639284/0c4de2d3148772fca584e64ee1de197b_normal.jpeg
466,monrozz,905261424808747010,2945,2582,200,182,49.13,2357.71,48.56,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.57,4897.96,69.99,0,0.00,http://pbs.twimg.com/profile_images/1005654069522903040/tsPo9a8a_normal.jpg,https://pbs.twimg.com/profile_images/1005654069522903040/tsPo9a8a_normal.jpg
467,yrisb_,4290441693,10976,7892,200,165,1429.91,8708087.90,2950.95,200,0.105,0.07,0.09,0.145,0.28,0.185,0.125,28.57,173.96,13.19,0,0.00,http://pbs.twimg.com/profile_images/1007348240696700929/bh9C1g_F_normal.jpg,https://pbs.twimg.com/profile_images/1007348240696700929/bh9C1g_F_normal.jpg
468,Adhemar_10,872468915594592256,3453,3456,200,168,18.73,283.08,16.82,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.57,4897.96,69.99,102,1.65,http://pbs.twimg.com/profile_images/974821136029638657/TCBQfgPT_normal.jpg,https://pbs.twimg.com/profile_images/974821136029638657/TCBQfgPT_normal.jpg
469,GabrielTyrone01,933360390049878016,817,672,200,182,33499.48,2139756900.92,46257.51,200,0.105,0.2,0.145,0.16,0.235,0.105,0.05,28.57,134.53,11.60,5,1.25,http://pbs.twimg.com/profile_images/956689546888077313/j5Ux4Gf__normal.jpg,https://pbs.twimg.com/profile_images/956689546888077313/j5Ux4Gf__normal.jpg
470,CarlosVinson100,781665044585189376,378,1278,200,153,90.50,23938.18,154.72,200,0.025,0.095,0.045,0.025,0.165,0.215,0.43,28.57,730.24,27.02,119,1.37,http://pbs.twimg.com/profile_images/825174458050691073/nzUAPEXQ_normal.jpg,https://pbs.twimg.com/profile_images/825174458050691073/nzUAPEXQ_normal.jpg
471,edurasec01,885183051604557825,39,270,200,177,20086.66,716953213.95,26775.98,200,0.08,0.14,0.14,0.18,0.17,0.155,0.135,28.57,35.96,6.00,40,1.03,http://pbs.twimg.com/profile_images/1005223532018716673/sdLTBkhO_normal.jpg,https://pbs.twimg.com/profile_images/1005223532018716673/sdLTBkhO_normal.jpg
472,adenirfb,811729937929486336,3021,3405,200,169,27.32,971.14,31.16,200,0.02,0.13,0.425,0.03,0.0,0.04,0.355,28.57,1049.10,32.39,64,1.64,http://pbs.twimg.com/profile_images/1004867055848493059/y2qC9R8Y_normal.jpg,https://pbs.twimg.com/profile_images/1004867055848493059/y2qC9R8Y_normal.jpg
473,mariaalvesz4,888176788983214080,59,251,200,158,96.60,18999.90,137.84,200,0.1,0.025,0.02,0.24,0.395,0.035,0.185,28.57,669.96,25.88,7,1.17,http://pbs.twimg.com/profile_images/1008026889053769729/qEpaUih7_normal.jpg,https://pbs.twimg.com/profile_images/1008026889053769729/qEpaUih7_normal.jpg
474,carloscaleirom,3361309025,130,483,200,163,680.63,729435.37,854.07,200,0.055,0.08,0.125,0.125,0.225,0.23,0.16,28.57,153.96,12.41,0,0.00,http://pbs.twimg.com/profile_images/618476913892401152/EPqIC--r_normal.jpg,https://pbs.twimg.com/profile_images/618476913892401152/EPqIC--r_normal.jpg
475,saopaulo011com,28832392,43318,31381,200,169,2962.17,16369393.85,4045.91,200,0.24,0.165,0.075,0.045,0.19,0.195,0.09,28.57,181.96,13.49,131,1.03,http://pbs.twimg.com/profile_images/963971486724784128/6Ile0_32_normal.jpg,https://pbs.twimg.com/profile_images/963971486724784128/6Ile0_32_normal.jpg
476,sumosantoro,1349774180,221,599,200,162,30403.22,4660086871.61,68264.83,200,0.12,0.255,0.125,0.135,0.185,0.045,0.135,28.57,142.24,11.93,117,1.19,http://pbs.twimg.com/profile_images/805724934098001920/2KzrdWO1_normal.jpg,https://pbs.twimg.com/profile_images/805724934098001920/2KzrdWO1_normal.jpg
477,giambarba_lima,904787550853849088,92,1481,200,187,63705.10,5711260809.24,75572.88,200,0.115,0.135,0.16,0.095,0.155,0.15,0.19,28.57,33.39,5.78,69,1.15,http://pbs.twimg.com/profile_images/904792092467232774/wM7ovY6j_normal.jpg,https://pbs.twimg.com/profile_images/904792092467232774/wM7ovY6j_normal.jpg
478,s_andreessa,716325374,6505,4993,200,160,608.81,964176.23,981.92,200,0.07,0.195,0.15,0.115,0.155,0.24,0.075,28.57,131.67,11.47,51,1.00,http://pbs.twimg.com/profile_images/1007354574603210754/kZGGBJ6G_normal.jpg,https://pbs.twimg.com/profile_images/1007354574603210754/kZGGBJ6G_normal.jpg
479,marisascruz,87843887,226638,9256,200,184,130.94,8759.40,93.59,200,0.0,0.0,0.0,0.0,0.0,0.425,0.575,28.57,2105.10,45.88,8,1.33,http://pbs.twimg.com/profile_images/513632664339742720/Q5wdAmpf_normal.jpeg,https://pbs.twimg.com/profile_images/513632664339742720/Q5wdAmpf_normal.jpeg
480,MarizMarcella,776476600678412288,3119,4568,200,178,85.48,5378.36,73.34,200,0.0,0.0,0.0,0.0,0.205,0.745,0.05,28.57,2609.67,51.08,15,1.07,http://pbs.twimg.com/profile_images/800773466756616192/vkmCoRD0_normal.jpg,https://pbs.twimg.com/profile_images/800773466756616192/vkmCoRD0_normal.jpg
481,WallaceThrash,83156420,190,700,200,164,11501.96,489931609.28,22134.40,200,0.1,0.15,0.185,0.15,0.08,0.17,0.165,28.57,50.82,7.13,38,1.73,http://pbs.twimg.com/profile_images/982865117116329984/BVkEr5C1_normal.jpg,https://pbs.twimg.com/profile_images/982865117116329984/BVkEr5C1_normal.jpg
482,pelobemdobrasil,1536414565,866,685,200,178,37.48,1087.85,32.98,200,0.0,0.0,0.0,0.0,0.27,0.665,0.065,28.57,2151.39,46.38,26,1.18,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
483,Mauro26TA,2777216294,14708,13527,200,157,4300.75,165791958.48,12876.02,200,0.07,0.115,0.095,0.15,0.125,0.22,0.225,28.57,122.53,11.07,9,1.80,http://pbs.twimg.com/profile_images/1001403631168565248/dxElB6Ej_normal.jpg,https://pbs.twimg.com/profile_images/1001403631168565248/dxElB6Ej_normal.jpg
484,henriqu54973374,2490012536,892,2126,200,183,19646.20,933863273.40,30559.18,200,0.175,0.1,0.185,0.165,0.165,0.16,0.05,28.57,83.10,9.12,23,1.15,http://pbs.twimg.com/profile_images/966763392110391296/Qvd2VPPI_normal.jpg,https://pbs.twimg.com/profile_images/966763392110391296/Qvd2VPPI_normal.jpg
485,valdemar__,188986358,395,181,200,169,439.16,303444.96,550.86,200,0.0,0.155,0.19,0.17,0.285,0.15,0.05,28.57,299.39,17.30,11,1.22,http://pbs.twimg.com/profile_images/1004143229334409217/jHkDdLTS_normal.jpg,https://pbs.twimg.com/profile_images/1004143229334409217/jHkDdLTS_normal.jpg
486,sexoealegria,889659899004768257,529,2126,200,167,35.13,1298.62,36.04,200,0.005,0.195,0.195,0.275,0.125,0.105,0.1,28.57,259.96,16.12,34,1.79,http://pbs.twimg.com/profile_images/889662857775910912/nyNCY7dZ_normal.jpg,https://pbs.twimg.com/profile_images/889662857775910912/nyNCY7dZ_normal.jpg
487,NegaoDaPika1,954690289024847872,150,2173,200,175,24664.74,1694956614.57,41169.85,197,0.13705583756345177,0.16243654822335024,0.08629441624365482,0.1319796954314721,0.17766497461928935,0.1319796954314721,0.17258883248730963,28.14,32.98,5.74,23,2.30,http://pbs.twimg.com/profile_images/954769350858301441/81hZ8tgo_normal.jpg,https://pbs.twimg.com/profile_images/954769350858301441/81hZ8tgo_normal.jpg
488,Costa_2019,968448238436192256,2247,4959,200,169,8.18,37.96,6.16,200,0.0,0.0,0.095,0.0,0.265,0.495,0.145,28.57,1156.82,34.01,52,2.08,http://pbs.twimg.com/profile_images/969381801184686080/oeTa7Yq4_normal.jpg,https://pbs.twimg.com/profile_images/969381801184686080/oeTa7Yq4_normal.jpg
489,joelmarino,78620298,4047,4302,200,161,3849.18,30462310.98,5519.27,200,0.13,0.14,0.14,0.14,0.14,0.205,0.105,28.57,31.39,5.60,1,1.00,http://pbs.twimg.com/profile_images/780440703989972993/M_FO1TdV_normal.jpg,https://pbs.twimg.com/profile_images/780440703989972993/M_FO1TdV_normal.jpg
490,Thiagovascot4,3135317062,9122,7985,200,161,10.66,70.26,8.38,200,0.0,0.0,0.0,0.19,0.3,0.505,0.005,28.57,1361.67,36.90,58,1.49,http://pbs.twimg.com/profile_images/935184086313906176/2qG9yRy9_normal.jpg,https://pbs.twimg.com/profile_images/935184086313906176/2qG9yRy9_normal.jpg
